CASH,SHORT_TERM_INV,NOTES_RECEIVABLE,ACCTS_RECEIVABLE,ACCTS_NOT_COLLECT,NOTES_ACC_REC_NET,PARTS_SUPPLIES_NET,PREPAID_ITEMS,CURR_ASSETS_OTH,CURR_ASSETS,INVEST_ASSOC_COMP,INVEST_REC_OTH,SPECIAL_FUNDS,INVEST_SPEC_FUNDS,FLIGHT_EQUIP,PROP_EQUIP_GROUND,DEPR_PR_EQ_GROUND,PROP_EQUIP_NET,LAND,EQUIP_DEP_ADV_PAY,CONSTRUCTION,LEASED_PROP_CAP,LEASED_PROP_ACC,PROP_EQUIP,PROP_EQUIP_NON_OP,DEPR_PR_EQ_NON_OP,PROP_EQUIP_NO_TOT,PRE_PAY_LONG_TERM,NON_AMORT_DEV,ASSETS_OTH_DEF,ASSETS_OTHER,ASSETS,LONG_DEBT_CUR_MAT,NOTES_PAY_BANKS,NOTES_PAY_OTHER,ACCTS_PAY_TRADE,ACCTS_PAY_OTHER,CURR_OB_CAP_LEASE,ACCR_SALARIES,ACCR_VACATION,ACCR_INTEREST,ACCR_TAXES,DIVIDENDS,LIAB_AIR_TRAFFIC,CURR_LIAB_OTH,CURR_LIABILITIES,LONG_TERM_DEBT,ADV_ASSOC_COMP,PENSION_LIAB,NON_REC_OB_CAP_LS,NON_REC_LIAB_OTH,NON_REC_LIAB,DEF_TAXES,DEF_TAX_CREDITS,DEF_CREDITS_OTH,DEF_CREDITS,PF_SHARES,PF_SHARES_NUM,COM_SHARES,UNISSUED_STOCK,CAPITAL_STOCK,ADD_CAPITAL_INV,PAID_IN_CAPITAL,RET_EARNINGS,SH_HLD_EQUITY,TREAS_STOCK_NUM,SH_HLD_EQUIT_NET,LIAB_SH_HLD_EQUITY,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
1385.16,20817.58,0.00,9595.08,0.00,9595.08,11277.58,19700.44,886.81,63662.64,0.00,4275.00,0.00,4275.00,888727.41,13275.78,456730.89,445272.30,0.00,0.00,1154.76,4189.50,2473.38,448143.18,0.00,0.00,0.00,335.11,0.00,2295.56,2630.67,518711.49,6881.87,0.00,0.00,15793.03,119.15,0.00,6769.78,4987.75,0.00,1341.29,0.00,0.00,2178.59,38071.47,259280.77,0.00,0.00,0.00,16795.43,276076.20,150478.53,0.00,5283.70,155762.23,0.00,,306.00,0.00,306.00,685.12,991.12,47810.47,48801.59,0.00,48801.59,518711.49,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,06024,D,2,2,2017,1
1386.06,6.02,,12686.14,889.50,11796.64,6046.53,692.56,1417.94,21345.74,,204.72,,204.72,97090.58,2407.37,28383.37,71114.59,80.00,,,,,71194.59,4183.71,579.17,3604.54,,,,,96349.59,6647.29,6415.00,,,4323.72,,,,,321.69,,,3047.93,20755.62,53319.78,,,,,53319.78,,,,,,,25.00,,25.00,1159.16,1184.16,21090.03,22274.18,,22274.18,96349.59,20173,CDQ,Kitty Hawk International,CDQ,American International Airways Inc.,06191,D,1,1,1992,3
1386.82,496.80,,4016.42,105.39,3911.03,1247.95,926.47,2834.14,10803.21,,,,,8216.73,3184.26,7584.86,3816.12,,,,,,3816.12,,,,,,248.66,248.66,14867.99,1073.54,,,604.63,,,466.15,108.94,,29.43,,103.07,373.76,2759.52,919.66,,,,,919.66,,,,,,,200.00,,200.00,,200.00,10988.81,11188.81,,11188.81,14867.99,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,1996,2
1386.84,41096.00,0.00,994.86,0.00,994.86,3252.48,1575.31,225.87,48531.37,0.00,0.00,0.00,0.00,5667.22,2218.38,6420.26,1465.34,0.00,0.00,0.00,222069.76,0.00,223535.11,,0.00,0.00,0.00,0.00,4975.23,4975.23,277041.70,1123.81,0.00,0.00,22678.48,67.52,33399.29,1470.96,3099.21,2.57,0.00,0.00,0.00,1743.94,63585.78,1772.14,32691.37,0.00,188670.47,0.00,223133.98,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,5000.00,5000.00,-14678.06,-9678.06,0.00,-9678.06,277041.70,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,07041,D,2,2,2024,2
1388.64,107.18,,12111.88,3890.52,8221.36,,,382.63,10099.81,,,,,2279.99,741.59,790.34,2231.24,,,,,,2231.24,,,,,,573.64,573.64,12904.69,,,,26867.10,,,,,,1155.59,,,1911.58,29934.27,4977.39,,,,12623.29,17600.67,,,,,2250.00,,0.50,,2250.50,187.27,2437.77,-37068.03,-34630.26,,-34630.26,12904.69,20203,FCQ,Falcon Air Express,FCQ,Falcon Air Express,06400,D,1,1,2005,4
1389.01,0.00,0.00,1100.21,0.00,1100.21,178.43,1082.19,0.00,3749.85,0.00,0.00,0.00,0.00,51.46,29.19,23.74,56.91,0.00,0.00,0.00,0.00,0.00,56.91,0.00,0.00,0.00,0.00,0.00,129.35,129.35,3936.11,0.00,0.00,725.00,1358.77,84.18,0.00,2.77,0.00,0.00,0.00,0.00,0.00,0.00,2170.71,0.00,4102.76,0.00,0.00,0.00,4102.76,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,600.00,600.00,-2937.37,-2337.37,0.00,-2337.37,3936.11,21629,KD,Western Global,KD,Western Global,11042,I,1,1,2015,2
1390.03,,,7541.67,372.70,7168.97,930.62,3100.30,488.45,13078.36,,,,,38976.72,2811.06,22888.05,18899.73,,,,,,18899.73,117000.00,17344.34,99655.66,395.51,,,395.51,132029.26,,,,6926.52,1741.54,,163.53,1618.81,,,,3761.39,3137.57,17349.34,158085.41,,340.29,,24408.96,182834.66,,,2493.04,2493.04,,,,,,-65128.67,-65128.67,-5519.11,-70647.79,,-70647.79,132029.26,19982,TB (1),USAir Shuttle,TB,USAir Shuttle,06907,D,2,2,1995,3
1392.30,64170.88,0.00,12773.61,4.67,12768.93,9168.21,3991.92,904.63,92396.87,63415.92,0.00,0.00,63415.92,740911.94,20006.74,220173.28,540745.40,0.00,0.00,51.37,4189.50,1546.75,543439.52,0.00,0.00,0.00,84.78,0.00,7320.74,7405.52,706657.83,30411.92,0.00,0.00,27632.07,5584.90,0.00,8074.23,5488.50,3714.64,3730.65,0.00,0.00,1082.13,85719.05,375213.75,0.00,0.00,0.00,1077.83,376291.58,206610.08,0.00,11991.67,218601.75,0.00,,306.00,0.00,306.00,685.12,991.12,25054.33,26045.45,0.00,26045.45,706657.83,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,06024,D,2,2,2010,4
1392.64,2726.20,,3903.41,,3903.41,,1703.41,39.40,9765.05,,,,,4052.12,1833.07,,5885.19,,,,,2287.05,3598.15,,,,1304.13,,,1304.13,14667.32,,,,2941.62,4048.86,,,,,,,,2999.44,9989.92,1415.48,,,,689.02,2104.50,,,,,,,3.76,,3.76,4308.77,4312.53,-1653.52,2659.01,86.10,2572.91,14667.32,20195,WI,Sky Lease Cargo,WI,Tradewinds Airlines,06884,D,1,1,2001,4
1393.64,,,10149.67,694.13,9455.54,179.36,952.59,,11981.14,,2.46,781.50,783.96,6730.34,5368.22,5145.10,6953.47,,,340.77,145.89,67.74,7372.40,,,,914.51,571.95,2834.20,4320.66,24458.15,361.88,,,3076.01,2452.60,,192.66,,,965.05,,,4189.80,11238.00,2055.64,,,,,2055.64,,,,,9503.00,,4.60,,9507.60,,9507.60,1656.90,11164.50,,11164.50,24458.15,20308,WE,Centurion Cargo Inc.,WE,Challenge Air Cargo Inc.,16180,L,1,1,1991,3
1393.73,0.00,2749.88,393891.63,771.67,395869.84,26429.92,3963.63,0.00,427657.11,0.00,0.00,0.00,0.00,228689.79,90160.24,185675.78,133174.25,0.00,0.00,153.47,1001.31,175.37,134153.66,29790.39,21573.74,8216.65,0.00,0.00,1362.25,1362.25,571389.67,0.00,0.00,0.00,30196.98,95.96,282.23,6065.23,23089.24,3.40,23462.85,0.00,0.00,119148.41,202344.28,0.00,0.00,0.00,359.12,0.00,359.12,265695.59,0.00,514.62,266210.21,0.00,,1.00,0.00,1.00,404947.47,404948.47,-302472.42,102476.05,0.00,102476.05,571389.67,20398,MQ,Envoy Air,MQ,American Eagle Airlines Inc.,06820,D,3,3,2013,2
1394.37,,,42082.77,2342.65,39740.12,5504.22,777.56,,47416.27,,,,,77326.77,12677.69,27487.51,62516.95,,,,,,62516.95,,,,,,12277.29,12277.29,122210.50,49017.17,,,13786.96,91365.58,,,,,,,,,154169.71,107532.39,,,,,107532.39,,,,,,,30.00,,30.00,9600.00,9630.00,-149121.60,-139491.60,,-139491.60,122210.50,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,06758,D,2,2,2001,3
1396.99,0.00,0.00,16863.23,0.00,16863.23,0.00,0.00,962.18,19222.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2433.96,2433.96,0.00,0.00,134.82,134.82,21791.17,0.00,0.00,0.00,4627.96,-46.09,0.00,12512.23,0.00,0.00,0.00,0.00,0.00,832.21,17926.31,878.02,0.00,0.00,0.00,0.00,878.02,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,2986.84,2986.84,0.00,2986.84,21791.17,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",01234,D,1,1,2022,4
1397.23,0.00,0.00,6007.98,766.98,5240.99,4485.12,1089.45,0.00,12212.80,8268.70,0.00,0.00,8268.70,257124.80,6308.48,141263.98,122169.31,0.00,0.00,0.00,0.00,0.00,122169.31,0.00,0.00,0.00,0.00,0.00,7920.06,7920.06,150570.86,0.00,0.00,0.00,4346.15,575.21,0.00,1236.36,1599.04,0.00,997.56,0.00,0.00,675.71,9430.04,0.00,0.00,3438.58,0.00,8197.14,11635.72,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,25580.67,25580.67,103924.43,129505.10,0.00,129505.10,150570.86,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2021,1
1397.75,,,5208.67,145.52,5063.15,353.38,2924.62,18.74,9757.65,,,,,500.00,118.67,23.39,595.28,,,,,,595.28,332.15,15.22,316.93,,,495.25,495.25,11165.11,,,,5295.24,2037.82,,188.02,60.37,,135.73,,,1127.77,8844.95,,500.00,,,,500.00,,,,,,,1000.00,,1000.00,2000.00,3000.00,-1179.84,1820.16,,1820.16,11165.11,20305,PCQ,Pace Airlines,PCQ,Pace Airlines,06765,D,1,1,2003,1
1399.71,,,858.85,,858.85,1153.12,4149.74,9337.37,16898.78,,,,,5480.13,5960.56,8561.57,2879.12,,,,0.00,0.00,2879.12,,,0.00,4085.31,,,4085.31,23863.20,,,,494.72,7538.06,,,,,,,,9337.37,17370.14,,,,,1554.27,1554.27,,,,,1.00,,1003.75,,1004.75,,1004.75,3934.05,4938.79,,4938.79,23863.20,20402,GL,Miami Air International,GL,Miami Air International,06690,D,2,2,2011,3
1400.73,,1120.88,3071.10,204.03,3987.95,2476.01,790.22,,8654.92,,,,,11793.72,3920.35,7873.63,7840.43,,,,205.14,181.93,7863.65,,,,,,24.45,24.45,16543.02,2357.42,,220.89,992.94,127.55,,529.34,218.79,,46.10,,,276.33,4769.36,975.99,,,,,975.99,,,,,,,250.46,,250.46,,250.46,10547.20,10797.67,,10797.67,16543.02,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2009,1
1401.39,189.31,7.41,4409.63,763.57,3653.47,3614.87,93.10,208.93,9161.07,,,,,54626.39,8472.08,47109.55,15988.92,51.20,,,,,16040.12,,,,,,9341.85,9341.85,34543.04,,,,4459.58,,,429.61,221.41,2360.63,806.26,,,643.57,8921.06,9403.61,,,,,9403.61,3186.00,,,3186.00,,,45.00,,45.00,,45.00,12987.37,13032.37,,13032.37,34543.04,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,1,1,1998,1
1402.53,0.00,0.00,8770.93,0.00,8770.93,0.00,2069.99,1929.43,14172.87,1179.06,0.00,448.36,1627.42,75766.23,0.00,21862.14,53904.09,0.00,2334.72,0.00,0.00,0.00,56238.81,2395.67,0.00,2395.67,0.00,0.00,3103.00,3103.00,77537.77,0.00,0.00,0.00,13680.20,0.00,0.00,-2744.04,0.00,0.00,0.00,0.00,0.00,-43.83,10892.33,0.00,306663.28,0.00,0.00,0.00,306663.28,0.00,0.00,0.00,0.00,1.00,,0.00,0.00,1.00,9349.32,9350.32,-249368.16,-240017.85,0.00,-240017.85,77537.77,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,07029,D,1,1,2017,2
1402.68,0.00,0.00,11409.03,6577.89,4831.13,22789.03,37429.00,0.00,66451.85,0.00,0.00,0.00,0.00,149383.00,186022.10,219127.31,116277.79,0.00,0.00,13393.33,0.00,0.00,129671.11,1058.89,0.00,1058.89,161054.29,0.00,107462.10,268516.38,465698.23,0.00,0.00,0.00,22619.46,60214.25,0.00,47038.01,25201.29,0.00,20777.57,0.00,0.00,59811.81,235662.39,0.00,0.00,0.00,0.00,68722.51,68722.51,0.00,0.00,43679.16,43679.16,0.00,,1.00,0.00,1.00,478190.82,478191.82,-360557.64,117634.17,0.00,117634.17,465698.23,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2022,1
1404.70,1000.00,,17823.87,500.00,17323.87,6531.92,5927.10,85.27,32272.85,627.41,4849.12,2615.38,8091.91,12645.62,3649.63,,16295.24,,,1504.61,17620.04,3.04,35416.85,20855.57,7337.26,13518.31,2663.48,,72512.45,75175.93,164475.85,7516.87,,,14401.18,113.33,2937.27,2351.58,5549.77,132.08,536.10,,37499.17,9067.56,80104.91,11352.31,,,13443.23,22354.99,47150.54,,,,,,9400.00,94.00,,94.00,39906.00,40000.00,-2779.59,37220.41,,37220.41,164475.85,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2,2,1994,3
1409.23,,,3488.16,,3488.16,,656.17,147.02,5700.58,,,,,31240.57,3149.60,13674.77,20715.40,,,,,,20715.40,,,,,,16412.12,16412.12,42828.11,42.66,,1546.88,7800.49,,,,,,,,,3847.21,13237.24,7265.22,,,,284.92,7550.15,,,,,,,3000.00,,3000.00,,3000.00,19040.73,22040.73,,22040.73,42828.11,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06841,D,1,1,2007,1
1409.77,100.00,,4266.71,216.70,4050.01,1505.48,472.83,143.00,7681.09,87.86,,,87.86,23995.59,8744.84,21859.83,10880.60,,,,,,10880.60,2075.39,2075.39,,,,4.70,4.70,18654.24,1531.00,,,2149.08,,,449.35,365.20,16.62,192.58,,,275.48,4979.32,3881.56,,,,,3881.56,,,,,,,200.00,,200.00,,200.00,9593.37,9793.37,,9793.37,18654.24,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2002,4
1411.90,,,3604.68,,3604.68,93.59,3393.07,2587.12,11090.37,,,,,85974.34,11080.28,12269.88,84784.74,,,,,,84784.74,,,,,,,,95875.12,446.73,,,3087.54,23161.55,,,235.00,,4661.59,,2431.32,,34023.72,115.43,6035.62,,,,6151.05,8739.79,,,8739.79,,,1.15,,1.15,27100.42,27101.57,19858.99,46960.56,,46960.56,95875.12,20002,KN,Morris Air Corporation,KN,Morris Air Corporation,06695,D,2,2,1994,3
1415.97,,,5896.61,164.00,5732.61,479.05,418.38,118.97,8164.98,,,,,33683.57,3448.37,10888.63,26243.30,,,11.56,1917.89,575.38,27597.38,568.07,317.86,250.20,,,96.10,96.10,36108.66,,2770.48,,1566.16,,,439.83,,67.27,57.52,,,912.28,5813.53,13786.68,,,,2435.27,16221.95,,,,,,,2.00,,2.00,4.18,6.18,14067.00,14073.18,,14073.18,36108.66,20151,M6,Amerijet International,JH,Amerijet International,06052,D,1,1,1995,2
1415.98,0.00,0.00,24830.38,0.00,24830.38,1505.92,19363.15,0.00,47115.42,0.00,0.00,0.00,0.00,10387.53,12346.60,12338.02,10396.12,0.00,3900.58,0.00,0.00,0.00,14296.70,0.00,0.00,0.00,0.00,0.00,60347.87,60347.87,121759.99,0.00,0.00,0.00,0.00,30967.95,0.00,2789.99,2489.70,20.00,5873.36,0.00,10938.46,-3.97,53075.48,320471.52,0.00,0.00,0.00,0.00,320471.52,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,-251787.02,-251787.02,0.00,-251787.02,0.00,-251787.02,121759.99,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2023,3
1416.00,,,5429.00,336.00,5093.00,,510.00,,7019.00,,,,,,369.00,257.00,112.00,,,,,,112.00,,,,,,311.00,311.00,7442.00,,,2.00,2453.00,1309.00,,92.00,133.00,,,,4400.00,,8389.00,1.00,,,,,1.00,,,,,,,,,,600.00,600.00,-1548.00,-948.00,,-948.00,7442.00,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,1,1,2004,3
1417.39,174991.64,,7001.71,280.57,6721.15,7626.16,2851.60,,193607.93,,,2649.26,2649.26,461431.51,7986.40,155933.86,313484.05,,31.50,158.94,,,313674.50,10922.76,7442.34,3480.43,990.23,,5281.61,6271.85,519683.96,28254.41,,,13398.93,,,2051.33,2165.89,3136.21,27.18,,1623.52,2559.95,53217.43,152609.82,,533.75,,,153143.56,65852.72,,,65852.72,,,3436.37,,3436.37,45238.05,48674.42,218773.02,267447.44,19977.19,247470.25,519683.96,20366,EV,ExpressJet Airlines LLC d/b/a aha!,EV,Atlantic Southeast Airlines,06085,D,2,2,1994,4
1418.50,3015.71,,183.62,,183.62,,177.84,2797.53,7593.19,,,,,,920.21,179.58,740.63,,,,,,740.63,,,,,,402.67,402.67,8736.49,,,,,2565.29,,,,,,,,2797.53,5362.83,,,,,,,,,,,,,1.00,,1.00,1114.00,1115.00,2258.66,3373.66,,3373.66,8736.49,20402,GL,Miami Air International,MMQ,Miami Air International,06690,D,1,1,1994,1
1422.44,,,56326.99,53.62,56273.38,5394.20,6479.70,,69569.72,,,,,31627.20,21878.09,41069.98,12435.30,,,149.60,,,12584.90,,,,,,782.22,782.22,82936.84,,,,13257.03,281.59,,1459.20,2877.43,,5995.22,,,5882.43,29752.90,,,,,,,-749.69,,16.80,-732.89,,,1.00,,1.00,6230.52,6231.52,47685.30,53916.82,,53916.82,82936.84,20414,OW,Executive Airlines,OW,Executive Airlines,06196,D,2,2,2007,4
1423.86,,1711.91,46206.25,28289.15,19629.00,336.84,736.81,2149.14,24275.65,,405.94,,405.94,721397.41,6139.03,298537.47,428998.97,-5.33,9916.39,,,,438910.03,270.93,,270.93,4594.45,143.60,385.51,5123.55,468986.10,131881.89,,,47110.07,,,398.91,4257.86,1912.94,413.52,,,768.32,186743.50,10648.55,3580.93,,,-290.58,13938.90,124437.59,,,124437.59,,,1.00,,1.00,72470.85,72471.85,71394.26,143866.12,,143866.12,468986.10,20057,EZ,Evergreen International Inc.,EZ,Evergreen International Inc.,06198,D,2,2,2003,1
1427.13,,727.61,6169.65,115.45,6781.80,3155.03,652.52,,12016.48,,,,,19803.71,4672.36,10009.29,14466.78,,,,205.14,190.61,14481.32,,,,,,17.65,17.65,26515.45,387.77,,,2540.36,158.53,,397.44,235.80,,33.70,,,538.42,4292.02,2650.71,,,,,2650.71,,,,,,,250.46,,250.46,,250.46,19322.26,19572.72,,19572.72,26515.45,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2011,2
1427.86,,,7876.85,360.00,7516.85,,832.58,3854.48,13631.77,,,,,7649.29,25340.43,25171.28,7818.45,,450.97,10740.08,,,19009.49,,,,,,-3811.98,-3811.98,28829.29,,,,,4231.86,,1013.96,727.05,,167.63,,,42.03,6182.53,,,,,,,,,,,,,,,,16921.18,16921.18,5725.58,22646.76,,22646.76,28829.29,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,01146,D,1,1,2013,4
1428.00,3985.00,,4577.00,678.00,3899.00,58.00,989.00,198.00,10557.00,566.00,,2308.00,2874.00,40899.00,1084.00,7299.00,34684.00,,1640.00,,,,36324.00,,,,70.00,,,70.00,49825.00,4810.00,,,1228.00,2427.00,,261.00,145.00,99.00,,,,694.00,9664.00,19295.00,,,,,19295.00,1306.00,,,1306.00,,,1.00,,1.00,21485.00,21486.00,-1926.00,19560.00,,19560.00,49825.00,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,06165,D,1,1,2001,1
1428.18,,,3684.97,,3684.97,,323.25,,5436.40,,,,,17839.64,862.85,16858.96,1843.53,,,,,,1843.53,251.78,220.39,31.40,,,114.79,114.79,7426.12,50.00,,,1044.32,965.29,,,,,418.38,,,582.78,3060.77,,,,,1614.18,1614.18,,,,,,,1000.00,,1000.00,,1000.00,2751.18,3751.18,1000.00,2751.18,7426.12,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2013,4
1430.09,0.00,7.50,1436.88,0.00,1444.38,435.27,118.11,1.14,3428.98,0.00,1053.82,0.00,1053.82,1195.80,29.19,88.84,1136.15,0.00,0.00,0.00,0.00,0.00,1136.15,0.00,0.00,0.00,0.00,10.58,201.76,212.34,5831.29,0.00,0.00,725.00,1425.90,108.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2259.58,0.00,5365.24,0.00,0.00,0.00,5365.24,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,600.00,600.00,-2393.53,-1793.53,0.00,-1793.53,5831.29,21629,KD,Western Global,KD,Western Global,11042,I,1,1,2015,3
1430.88,,,4547.88,,4547.88,,111.05,,6089.81,,,,,17839.64,868.54,16864.13,1844.05,,,,,,1844.05,291.17,229.53,61.64,,,16539.62,16539.62,24535.13,50.00,,,1001.93,1989.64,,,,,85.43,,,592.29,3719.28,,,,,16337.04,16337.04,,,,,,,1000.00,,1000.00,,1000.00,4478.81,5478.81,1000.00,4478.81,24535.13,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2015,2
1435.19,,,3272.44,43.50,3228.94,1142.28,243.61,33210.00,39260.03,,,,,76644.94,1445.01,4788.51,,,,,,,73301.44,,,,,,524.34,524.34,113085.80,58661.66,,,1536.47,,,1025.05,,711.02,1236.22,,,4336.52,67506.93,28041.39,,,,,28041.39,-998.95,,,-998.95,,,,,,41653.68,41653.68,-23117.24,18536.43,,18536.43,113085.80,21217,L3,Lynx Aviation d/b/a Frontier Airlines,L3,Lynx Aviation d/b/a Frontier Airlines,01139,D,1,1,2010,4
1438.00,,,6503.00,56.00,6447.00,,212.00,,8097.00,,,296.00,296.00,5403.00,3446.00,6396.00,2453.00,,,-72.00,,,2381.00,,,,,,,,10774.00,,,,40239.00,8544.00,,487.00,351.00,783.00,215.00,,,838.00,51457.00,5850.00,,,,,5850.00,,,,,,,,,,17539.00,17539.00,-64072.00,-46533.00,,-46533.00,10774.00,20194,JW,Arrow Air Inc.,JW,Arrow Air Inc.,06061,D,1,1,1998,3
1439.10,,1085.32,6916.41,227.11,7774.62,8257.19,737.85,,18208.76,,,,,25866.73,7860.79,18752.05,14975.47,,,,185.49,180.99,14979.97,,,,,,19.34,19.34,33208.07,1377.04,,,1184.64,504.31,,283.03,337.16,,25.61,,,90.26,3802.03,126.88,,,,,126.88,,,,,,,250.46,,250.46,,250.46,29028.70,29279.16,,29279.16,33208.07,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2016,4
1440.82,250.88,,5154.73,1.77,5152.96,4841.04,3050.72,,14736.42,,1358.38,,1358.38,,1302.97,771.31,531.66,,,,250.49,166.99,615.16,,,,893.81,66.31,,960.11,17670.06,,,,8556.94,257.70,72.60,790.93,1914.90,,319.73,,13.93,674.45,12601.17,,,,72.94,1421.44,1494.38,,,1282.31,1282.31,,,153.00,,153.00,-3751.29,-3598.29,5890.49,2292.21,,2292.21,17670.06,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,06024,D,2,2,1997,4
1446.00,52351.00,,1656.00,877.00,779.00,,304.00,,54880.00,,,,,80660.00,3397.00,84746.00,-689.00,,,5347.00,,,4658.00,,,,48.00,,,48.00,59586.00,,,,156.00,,,491.00,,,5505.00,,,,6152.00,72944.00,,,,,72944.00,,,,,,,,,,95760.00,95760.00,-115270.00,-19510.00,,-19510.00,59586.00,20204,MG,Champion Air,MG,MGM Grand Air Inc.,06729,D,1,1,1994,2
1449.78,,,9741.05,124.90,9616.15,,683.07,76.64,11825.64,,,,,1105009.59,2299.49,112071.63,995237.45,,,,,,995237.45,,,,26227.66,,8871.73,35099.38,1042162.47,47155.81,,,4230.73,,,3364.99,2193.15,6148.59,3480.14,,,44850.61,111424.01,801526.75,,,,,801526.75,4822.15,,7819.08,12641.23,,,,,,,,116570.48,116570.48,,116570.48,1042162.47,20452,YX,Republic Airline,RW,Republic Airlines,06003,D,2,2,2009,3
1451.91,,20.10,25114.18,100.00,25034.28,,561.61,11698.64,38746.44,,,,,69136.47,8943.73,42114.28,35965.92,,,930.29,,,36896.20,2843.81,1015.25,1828.56,,,1486.61,1486.61,78957.81,3461.54,3000.00,,13973.55,,,1158.47,407.76,437.96,899.01,,,184.78,23523.06,23173.08,,,,,23173.08,,,,,,,180.00,,180.00,,180.00,32081.68,32261.68,,32261.68,78957.81,,,,U7,,,D,,,1999,4
1457.84,,,6232.77,,6232.77,46.57,88.47,,7825.64,,,,,6600.00,205.65,185.40,6620.25,,500.00,,150.00,150.00,7120.25,,,,20.15,,,20.15,14966.05,,6000.00,,6441.11,55.35,,127.05,,8.00,299.01,,,55.14,12985.66,,,,,,,85.20,,,85.20,,,1.00,,1.00,100.00,101.00,1794.18,1895.18,,1895.18,14966.05,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2007,2
1457.91,,,50.27,,50.27,,84.42,1039.61,2632.21,,,791.46,791.46,,501.12,40.32,460.80,,,,,,460.80,,,,,,,,3884.47,,,500.00,,208.06,,8.14,,,,,100.00,538.63,1354.83,26.00,,,,5.43,31.43,,,,,9089.71,,1.50,,9091.21,,9091.21,-6592.99,2498.22,,2498.22,3884.47,20351,FE,Primaris Airlines Inc.,FE,Primaris Airlines Inc.,07027,D,1,1,2005,2
1460.12,86588.59,,10616.09,5.39,10610.70,9374.28,6273.64,904.63,115211.94,52820.85,,,52820.85,730436.24,19816.69,209041.93,541211.00,,,41.21,4189.50,1508.30,543933.41,,,,101.99,,6886.36,6988.36,718954.56,29915.95,,,29034.70,2508.14,,6085.09,5900.61,6099.44,7035.24,,,1469.81,88048.97,386603.05,,,,1054.92,387657.97,199816.89,,12288.12,212105.01,,,306.00,,306.00,685.12,991.12,30151.49,31142.61,,31142.61,718954.56,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,06024,D,2,2,2010,3
