AIR_OP_EXPENSE,FL_ATT_EXPENSE,FOOD_EXPENSE,OTH_IN_FL_EXPENSE,PAX_SVC_EXPENSE,LINE_SVC_EXPENSE,CONTROL_EXPENSE,LANDING_FEES,AIR_SVC_EXPENSE,TRAFFIC_EXP_PAX,TRAFFIC_EXP_CARGO,TRAFFIC_EXP_OTH,TRAFFIC_EXPENSE,RES_EXP_PAX,RES_EXP_CARGO,RES_EXP_OTH,RES_EXPENSE,AD_EXP_PAX,AD_EXP_CARGO,AD_EXP_INST,AD_EXPENSE,ADMIN_EXPENSE,DEPR_EXP_MAINT,AMORTIZATION,TRANSPORT_EXP,TOTAL_OP_EXPENSE,MAINT_PROP_EQUIP,DEPR_PROP_EQUIP,MAINT_DEPR,SVC_SALES_OP_EXP,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
266430.90,33230.91,17724.57,8842.15,59797.63,18257.15,3441.60,13923.54,35622.28,27679.49,52643.22,,80322.71,87862.98,216.56,,88079.53,9999.12,157.66,,10156.78,25904.66,887.60,12249.83,11112.84,597371.05,4085.65,2720.65,6806.30,319827.32,20211,TW,Trans World Airways LLC,TW,Trans World Airlines Inc.,0A845,D,3,3,1995,1
266565.00,33636.00,24330.00,10262.00,68228.00,21504.00,10324.00,24509.00,56337.00,8761.00,45625.00,,54386.00,224587.00,8370.00,36440.00,269397.00,11394.00,84.00,1057.00,12535.00,15705.00,485.00,2360.00,234.00,753654.00,3006.00,4416.00,7422.00,486855.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,10600,P,3,3,1993,4
266604.24,29849.48,4342.46,12339.46,46531.40,5235.49,7518.66,15585.75,28339.90,56273.93,0.00,0.00,56273.93,21476.64,0.00,0.00,21476.64,3805.34,0.00,0.00,3805.34,30923.87,287.53,3194.10,167.67,462025.82,0.00,4421.19,4421.19,195253.90,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2021,4
266646.25,23147.63,0.00,0.00,23147.63,1864.95,1901.70,0.00,3766.65,59032.65,47629.98,5196.74,111859.37,0.00,0.00,0.00,0.00,0.00,0.00,559.13,559.13,59680.80,0.00,0.00,11.19,476200.54,9273.71,1255.82,10529.52,209543.10,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2024,2
267064.90,37436.45,18864.34,3218.31,59519.09,16243.68,3238.11,13445.58,32927.37,26386.59,51515.02,,77901.61,99266.74,99.11,,99365.85,8915.47,-7.85,,8907.62,24054.36,869.07,12059.65,12965.65,602324.86,4118.93,2570.77,6689.70,322294.31,20211,TW,Trans World Airways LLC,TW,Trans World Airlines Inc.,0A845,D,3,3,1995,2
267145.15,0.00,0.00,0.00,0.00,7964.51,7778.56,8114.78,23857.86,0.00,1788.97,6623.07,8412.05,0.00,317.04,434.54,751.58,0.00,4.75,0.00,4.75,9790.89,0.00,0.00,0.00,311396.95,402.53,1032.15,1434.68,44251.80,19917,5X,United Parcel Service,5X,United Parcel Service,16913,P,3,3,2014,1
267260.94,19417.01,3737.39,6441.73,29596.13,70.75,10591.71,7985.12,18647.57,7416.48,10568.54,45473.42,63458.44,5043.89,0.00,22452.65,27496.53,0.00,0.00,1178.63,1178.63,31325.60,32.61,1147.96,169563.94,612160.20,1377.45,1074.40,2451.85,175335.32,20355,US,US Airways Inc.,US,US Airways Inc.,12040,A,3,3,2011,2
267464.85,21842.37,0.00,0.00,21842.37,1673.36,1615.02,0.00,3288.38,60796.22,47413.15,5747.84,113957.21,0.00,0.00,0.37,0.37,0.00,0.00,652.79,652.79,62706.56,0.00,0.00,13.07,480858.17,9621.60,1310.96,10932.56,213380.24,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2024,1
267485.00,18177.00,3216.00,4839.00,26232.00,369.00,9377.00,6818.00,16564.00,7263.00,10086.00,41621.00,58970.00,4740.00,,21617.00,26357.00,,,1329.00,1329.00,103616.00,55.00,931.00,169253.00,673524.00,1206.00,1526.00,2732.00,236786.00,20355,US,US Airways Inc.,US,US Airways Inc.,12040,A,3,3,2008,3
267561.00,,,,,4737.00,11497.00,13185.00,29419.00,,10596.00,,10596.00,,,1681.00,1681.00,8.00,9.00,,17.00,33650.00,110.00,295.00,,355213.00,8980.00,2904.00,11884.00,87652.00,19917,5X,United Parcel Service,5X,United Parcel Service,06910,D,3,3,1996,4
267955.00,,,,,17703.00,15596.00,12146.00,45445.00,,82702.00,,82702.00,,14826.00,,14826.00,,7857.00,,7857.00,89368.00,6401.00,119.00,666619.00,1196511.00,10144.00,5075.00,15219.00,261937.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16197,P,3,3,2016,4
268329.00,874.00,302.00,56.00,1232.00,2183.00,1295.00,5015.00,8493.00,,55465.00,,55465.00,,18105.00,,18105.00,,6915.00,,6915.00,30297.00,7183.00,445.00,778909.00,1188363.00,4668.00,8322.00,12990.00,141125.00,20107,FX,Federal Express Corporation,FM,Federal Express Corporation,06200,D,3,3,1990,1
268331.00,40728.00,25327.00,10119.00,76174.00,10125.00,5661.00,12845.00,28631.00,36428.00,51952.00,,88380.00,55937.00,600.00,,56537.00,5326.00,316.00,,5642.00,13868.00,766.00,1000.00,56756.00,605411.00,1921.00,7405.00,9326.00,280324.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2003,3
268523.00,42895.00,31130.00,10873.00,84898.00,20907.00,14723.00,11245.00,46875.00,22631.00,31352.00,,53983.00,89150.00,2023.00,15462.00,106635.00,6536.00,216.00,,6752.00,23761.00,489.00,2468.00,9223.00,620794.00,13444.00,3743.00,17187.00,343048.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,1997,3
268574.16,,,,,,7014.97,2835.94,9850.91,,17211.68,,17211.68,,9721.90,,9721.90,,1356.28,,1356.28,13853.45,1790.66,,91825.80,422793.84,8394.42,214.59,8609.01,62393.88,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16683,I,3,3,2022,1
268651.00,28114.00,8356.00,4956.00,41426.00,10278.00,5230.00,7265.00,22773.00,27808.00,22287.00,7.00,50102.00,32617.00,948.00,,33565.00,5857.00,1.00,,5858.00,31881.00,107.00,2289.00,27103.00,495481.00,3884.00,7842.00,11726.00,199727.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2003,2
269221.00,1177.00,428.00,2.00,1607.00,2651.00,1545.00,6665.00,10861.00,,63952.00,,63952.00,,20004.00,,20004.00,,7878.00,,7878.00,33029.00,7698.00,1984.00,790794.00,1222845.00,3520.00,12297.00,15817.00,162830.00,20107,FX,Federal Express Corporation,FM,Federal Express Corporation,06200,D,3,3,1991,3
269226.00,,,,,3832.00,11153.00,10117.00,25102.00,,8076.00,,8076.00,,,1256.00,1256.00,,5.00,,5.00,31719.00,109.00,290.00,,347901.00,9180.00,2938.00,12118.00,78675.00,19917,5X,United Parcel Service,5X,United Parcel Service,06910,D,3,3,1996,2
269410.00,35682.00,19503.00,8538.00,63723.00,25681.00,11846.00,21565.00,59092.00,13161.00,39843.00,,53004.00,36519.00,5549.00,17052.00,59120.00,1556.00,,4250.00,5806.00,20901.00,529.00,1817.00,4707.00,546600.00,5293.00,3198.00,8491.00,272483.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,10600,P,3,3,2002,2
270026.00,43861.00,30034.00,20328.00,94223.00,12807.00,11093.00,20158.00,44058.00,40471.00,21257.00,4701.00,66429.00,124691.00,21255.00,,145946.00,7805.00,,,7805.00,17158.00,952.00,16362.00,4198.00,672453.00,2556.00,2740.00,5296.00,398229.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,1992,3
270038.34,10675.33,137.01,0.00,10812.34,45309.57,3810.29,8736.83,57856.68,0.00,-12077.37,0.00,-12077.37,0.00,7083.26,0.00,7083.26,0.00,0.00,0.00,0.00,303184.09,0.00,4604.32,186.20,643190.96,0.00,1503.10,1503.10,372966.43,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,16087,I,3,3,2019,4
270299.00,46717.00,31046.00,10890.00,88653.00,19706.00,16073.00,10990.00,46769.00,26298.00,32975.00,,59273.00,84090.00,2097.00,19974.00,106161.00,6889.00,228.00,,7117.00,21248.00,409.00,2434.00,12777.00,632211.00,12918.00,4153.00,17071.00,349135.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,1998,1
270477.00,23305.00,11656.00,4539.00,39500.00,14080.00,10751.00,6627.00,31458.00,4931.00,19841.00,,24772.00,9472.00,1773.00,14256.00,25501.00,,18.00,167.00,185.00,20611.00,111.00,901.00,105.00,419288.00,4614.00,1053.00,5667.00,148706.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,10601,A,3,3,2002,4
270561.00,,,,,23563.00,26387.00,7235.00,57185.00,,136216.00,,136216.00,,26209.00,,26209.00,,10380.00,,10380.00,113841.00,4268.00,22.00,287837.00,927764.00,13112.00,8133.00,21245.00,369366.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16196,A,3,3,2010,4
270723.00,38488.00,24354.00,7583.00,70425.00,27141.00,12947.00,28135.00,68223.00,9416.00,53097.00,,62513.00,85301.00,10135.00,28460.00,123896.00,14412.00,85.00,1256.00,15753.00,22326.00,484.00,1634.00,14938.00,658060.00,3399.00,3746.00,7145.00,372399.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,10600,P,3,3,1995,4
270801.00,42566.00,24568.00,10185.00,77319.00,11877.00,5706.00,12743.00,30326.00,37152.00,49657.00,,86809.00,56297.00,721.00,,57018.00,5659.00,-220.00,,5439.00,63682.00,786.00,1053.00,62071.00,664951.00,2387.00,7260.00,9647.00,332079.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2003,4
271066.00,53709.00,25818.00,6908.00,86435.00,11516.00,9722.00,16441.00,37679.00,9684.00,14174.00,,23858.00,27059.00,2361.00,19958.00,49378.00,28184.00,393.00,,28577.00,28570.00,664.00,1711.00,31467.00,574010.00,4099.00,10506.00,14605.00,271477.00,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2003,3
271084.00,,,,,9828.00,11660.00,12662.00,34150.00,,106299.00,,106299.00,,9820.00,,9820.00,,6098.00,,6098.00,70003.00,4051.00,1554.00,125546.00,635725.00,1399.00,5721.00,7120.00,239095.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16197,P,3,3,2005,3
271549.47,57694.78,2765.73,1558.19,62018.69,21448.28,14469.29,3226.17,39143.74,20193.55,29530.66,,49724.21,2090.25,2078.69,16561.65,20730.59,1007.46,,,1007.46,61896.31,16.34,2287.81,11888.26,553847.82,7070.74,26514.20,33584.95,270410.08,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2020,2
271747.00,17204.00,6171.00,1360.00,24735.00,6352.00,11421.00,16497.00,34270.00,28492.00,11048.00,3407.00,42947.00,22831.00,440.00,5698.00,28969.00,1059.00,1.00,0.00,1060.00,23281.00,64.00,6553.00,14066.00,451341.00,6.00,3643.00,3649.00,165528.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,10220,L,3,3,2011,2
271847.00,27118.00,7808.00,4512.00,39438.00,9908.00,5022.00,6603.00,21533.00,26407.00,20713.00,,47120.00,27453.00,1012.00,,28465.00,2937.00,,,2937.00,30486.00,95.00,1909.00,21512.00,475094.00,2348.00,7404.00,9752.00,181735.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2003,1
271856.00,42669.00,29455.00,11306.00,83430.00,21053.00,18603.00,10810.00,50466.00,24287.00,32588.00,,56875.00,79637.00,2178.00,20035.00,101850.00,6481.00,214.00,,6695.00,22300.00,404.00,2394.00,12142.00,627013.00,14590.00,4011.00,18601.00,343015.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,1997,4
272295.00,36878.00,25085.00,8771.00,70734.00,24823.00,13257.00,26212.00,64292.00,8304.00,45288.00,,53592.00,77562.00,7613.00,24304.00,109479.00,5787.00,104.00,209.00,6100.00,16529.00,419.00,1474.00,16377.00,618180.00,3134.00,3755.00,6889.00,329508.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,10600,P,3,3,1996,1
272353.00,55460.00,29837.00,5881.00,91178.00,14637.00,7595.00,18906.00,41138.00,13333.00,13831.00,,27164.00,318585.00,54904.00,16807.00,390296.00,19893.00,2304.00,,22197.00,23238.00,643.00,2058.00,16597.00,895529.00,4400.00,4267.00,8667.00,606579.00,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,1993,3
272396.00,45245.00,17568.00,5023.00,67836.00,7795.00,24016.00,10142.00,41953.00,12513.00,20304.00,,32817.00,7053.00,747.00,15737.00,23537.00,2486.00,60.00,,2546.00,32426.00,836.00,4396.00,6507.00,496434.00,5719.00,5465.00,11184.00,217531.00,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2009,1
272907.49,19401.17,1878.27,1548.00,22827.44,0.00,0.00,25254.80,25254.80,17286.93,19168.44,12192.51,48647.87,2662.66,0.00,0.00,2662.66,21689.30,0.00,0.00,21689.30,39831.15,1709.07,2602.60,0.00,439336.76,0.00,1204.38,1204.38,166429.27,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2021,3
273145.53,28143.72,22043.99,9542.84,59730.55,18477.31,1511.64,11204.89,31193.84,21674.69,5830.47,28286.02,55791.18,50810.49,73.23,50295.72,101179.44,7510.67,,2882.29,10392.96,32799.00,913.74,6402.26,12180.85,601992.22,11503.13,6759.75,18262.89,316665.84,19707,EA,Eastern Air Lines Inc.,EA,Eastern Air Lines Inc.,0A285,D,3,3,1990,1
273268.69,6789.30,255.11,0.00,7044.42,58981.40,2994.46,8387.78,70363.63,0.00,-10538.72,0.00,-10538.72,0.00,3505.00,0.00,3505.00,0.00,0.00,0.00,0.00,-23795.99,0.00,4609.99,85.43,326262.58,0.00,1720.14,1720.14,52908.46,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06087,D,3,3,2023,4
273288.76,0.00,0.00,0.00,0.00,7938.02,7775.04,8347.74,24060.80,0.00,1959.73,7346.08,9305.82,0.00,411.55,493.73,905.28,0.00,1.62,0.00,1.62,9821.55,0.00,0.00,0.00,318900.20,401.31,1115.07,1516.38,45611.45,19917,5X,United Parcel Service,5X,United Parcel Service,16913,P,3,3,2013,2
273386.00,,,,,20899.00,30030.00,6619.00,57548.00,,208401.00,,208401.00,,25266.00,,25266.00,,16727.00,,16727.00,136361.00,6666.00,0.00,1933732.00,2686398.00,16624.00,11687.00,28311.00,479280.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16196,A,3,3,2018,1
273402.76,10659.78,3329.75,22938.44,36927.96,1240.64,11297.86,9281.29,21819.79,15613.53,15113.84,37677.47,68404.84,15283.06,,31780.50,47063.55,2330.84,,-2086.94,243.89,59052.69,70.58,1941.20,2684.29,520616.87,4872.53,4132.78,9005.31,244529.82,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,06049,D,3,3,2002,1
273486.73,25754.73,461.77,0.00,26216.51,0.00,0.00,16409.36,16409.36,0.00,4842.47,16461.49,21303.96,21167.24,0.00,1532.40,22699.64,0.00,0.00,743.28,743.28,82638.68,356.75,0.00,0.00,445766.12,0.00,1911.22,1911.22,172279.38,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2016,3
273620.00,48355.00,31808.00,10053.00,90216.00,19996.00,18777.00,10697.00,49470.00,29074.00,34479.00,,63553.00,82149.00,2186.00,16092.00,100427.00,7368.00,244.00,,7612.00,22616.00,405.00,2443.00,11751.00,640088.00,13968.00,4007.00,17975.00,354717.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,1998,2
273630.00,,,,,20480.00,24582.00,7967.00,53029.00,,175591.00,,175591.00,,27669.00,,27669.00,,12496.00,,12496.00,125443.00,4844.00,34.00,340832.00,1036178.00,12121.00,10489.00,22610.00,421716.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16196,A,3,3,2013,3
273750.00,23788.00,12791.00,5098.00,41677.00,7681.00,12832.00,8385.00,28898.00,37488.00,12652.00,,50140.00,36585.00,994.00,,37579.00,3264.00,9.00,,3273.00,36780.00,37.00,3174.00,56331.00,537546.00,4127.00,1780.00,5907.00,207465.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,10600,P,3,3,2009,3
273911.51,41533.53,24964.46,7023.52,73521.51,18178.68,3254.15,6472.52,27905.35,25777.35,51163.09,,76940.43,100596.41,176.11,,100772.52,11048.98,191.60,,11240.58,28957.94,1106.36,10975.70,30791.54,644484.90,4984.06,3377.40,8361.46,339781.85,20211,TW,Trans World Airways LLC,TW,Trans World Airlines Inc.,0A845,D,3,3,1994,2
273927.22,10442.49,88.22,0.00,10530.71,41073.46,3571.12,6546.67,51191.24,0.00,-10698.03,0.00,-10698.03,0.00,9993.93,0.00,9993.93,0.00,0.00,0.00,0.00,27952.31,0.00,1690.50,181.92,366152.28,0.00,1382.47,1382.47,92043.14,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,16087,I,3,3,2018,1
274065.81,0.00,0.00,0.00,0.00,39774.80,138.48,4235.92,44149.20,0.00,-15112.99,0.00,-15112.99,0.00,7863.18,0.00,7863.18,0.00,0.00,0.00,0.00,2867.90,0.00,0.00,8331.45,322480.75,0.00,316.22,316.22,40083.49,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16758,P,3,3,2021,1
274293.00,40253.00,29056.00,10179.00,79488.00,24552.00,9615.00,22248.00,56415.00,8409.00,47987.00,,56396.00,257483.00,10338.00,32014.00,299835.00,16116.00,71.00,292.00,16479.00,27277.00,33.00,2304.00,13669.00,833030.00,2369.00,4472.00,6841.00,545068.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,10600,P,3,3,1992,3
274353.00,20077.00,5946.00,1624.00,27647.00,7000.00,11380.00,16852.00,35232.00,26937.00,10303.00,3981.00,41221.00,21178.00,442.00,8226.00,29846.00,1999.00,1.00,0.00,2000.00,19778.00,77.00,7859.00,14184.00,456891.00,3.00,4691.00,4694.00,168354.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,10220,L,3,3,2011,1
274373.89,30028.97,8254.63,4192.25,42475.86,3504.46,12126.25,10417.52,26048.23,10471.21,15266.98,39213.93,64952.12,5691.65,0.00,29964.51,35656.16,0.00,0.00,10.51,10.51,60495.60,0.00,2227.00,165459.03,679338.27,4547.79,3092.08,7639.87,239505.35,20355,US,US Airways Inc.,US,US Airways Inc.,12040,A,3,3,2015,2
274377.00,1266.00,361.00,5.00,1632.00,4139.00,2448.00,6205.00,12792.00,,57027.00,,57027.00,,18690.00,,18690.00,,8432.00,,8432.00,31425.00,7056.00,1694.00,788725.00,1217398.00,4763.00,10785.00,15548.00,154296.00,20107,FX,Federal Express Corporation,FM,Federal Express Corporation,06200,D,3,3,1990,3
274391.84,,,,,,8564.44,3385.08,11949.52,,16181.87,,16181.87,,7427.75,,7427.75,,1330.98,,1330.98,20751.85,1825.39,,106549.97,447010.02,6356.36,244.49,6600.85,66068.21,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16683,I,3,3,2022,4
274575.00,42726.00,21444.00,4591.00,68761.00,23226.00,12918.00,23454.00,59598.00,4436.00,47780.00,,52216.00,58411.00,7530.00,18128.00,84069.00,2268.00,55.00,11355.00,13678.00,77433.00,501.00,1420.00,653.00,641782.00,4949.00,3929.00,8878.00,366554.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,10600,P,3,3,1998,4
274917.00,55675.00,27668.00,7179.00,90522.00,16577.00,7089.00,14601.00,38267.00,12341.00,11731.00,,24072.00,224952.00,35353.00,15354.00,275659.00,18001.00,2171.00,,20172.00,23355.00,1069.00,1167.00,18542.00,776116.00,4272.00,4102.00,8374.00,482657.00,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,1992,2
274972.00,74673.00,37380.00,5605.00,117658.00,15213.00,9097.00,21819.00,46129.00,17791.00,20947.00,,38738.00,71028.00,5505.00,23343.00,99876.00,22279.00,2906.00,,25185.00,1643.00,1031.00,1018.00,12483.00,629448.00,4414.00,6301.00,10715.00,341993.00,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,1999,3
275274.59,0.00,0.00,0.00,0.00,9232.94,7683.93,7859.97,24776.83,0.00,1877.30,6958.14,8835.44,0.00,195.50,457.15,652.66,0.00,3.44,0.00,3.44,8038.17,0.00,0.00,0.00,319116.34,393.54,1141.69,1535.23,43841.76,19917,5X,United Parcel Service,5X,United Parcel Service,16913,P,3,3,2012,1
275403.00,,,,,14640.00,17572.00,3292.00,35504.00,,111569.00,,111569.00,,9139.00,,9139.00,,8978.00,,8978.00,79961.00,3060.00,382.00,265211.00,802661.00,4927.00,8527.00,13454.00,262047.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16196,A,3,3,2007,2
275451.38,7468.97,1000.99,3497.56,11967.52,29946.57,1051.95,13585.90,44584.42,28933.83,,,28933.83,,,338.07,338.07,-46.31,,,-46.31,42692.07,343.86,14.55,,405709.30,,1429.90,1429.90,130257.92,20398,MQ,Envoy Air,MQ,American Eagle Airlines Inc.,06820,D,3,3,2006,1
275531.00,,,,,9893.00,11072.00,12240.00,33205.00,,119991.00,,119991.00,,10535.00,,10535.00,,7668.00,,7668.00,77738.00,3354.00,1553.00,140505.00,678514.00,1281.00,7153.00,8434.00,262478.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16197,P,3,3,2006,2
275920.00,47756.00,15634.00,3693.00,67083.00,6168.00,20762.00,8596.00,35526.00,28920.00,15237.00,3843.00,48000.00,15862.00,315.00,3745.00,19922.00,5976.00,25.00,,6001.00,21958.00,78.00,1814.00,209.00,478808.00,,2297.00,2297.00,202679.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,10219,A,3,3,2005,3
275973.00,30050.00,10737.00,760.00,41547.00,5769.00,4492.00,4036.00,14297.00,4503.00,10942.00,0.00,15445.00,20061.00,463.00,0.00,20524.00,1114.00,-326.00,0.00,788.00,39534.00,131.00,227.00,57330.00,468769.00,1058.00,1915.00,2973.00,135466.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3,3,2014,3
276031.00,36672.00,25732.00,9687.00,72091.00,24160.00,13826.00,26749.00,64735.00,7400.00,42959.00,,50359.00,83547.00,8071.00,26438.00,118056.00,14228.00,108.00,469.00,14805.00,23393.00,427.00,1611.00,17092.00,649159.00,6810.00,3749.00,10559.00,356036.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,10600,P,3,3,1996,2
276055.62,20324.02,3182.51,8714.43,32220.96,7577.45,1772.98,13515.12,22865.56,57969.59,,,57969.59,22400.35,688.51,,23088.86,9037.40,,,9037.40,26231.25,701.75,4666.23,2949.35,463668.44,277.86,7604.02,7881.88,184663.48,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2005,4
276572.00,,,,,20814.00,25793.00,7647.00,54254.00,,204587.00,,204587.00,,22414.00,,22414.00,,11852.00,,11852.00,113997.00,4152.00,-2.00,373356.00,1087182.00,14599.00,11401.00,26000.00,437254.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16196,A,3,3,2013,1
276948.00,46765.00,21056.00,12001.00,79822.00,14950.00,22982.00,10202.00,48134.00,16356.00,37896.00,,54252.00,53390.00,1311.00,22709.00,77410.00,4999.00,165.00,,5164.00,36155.00,500.00,-6834.00,6425.00,597633.00,14070.00,5587.00,19657.00,314260.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2001,4
276981.00,,,,,11967.00,12531.00,12009.00,36507.00,,114750.00,,114750.00,,9773.00,,9773.00,,7511.00,,7511.00,73939.00,4047.00,1543.00,121608.00,661804.00,1597.00,13548.00,15145.00,263215.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16197,P,3,3,2005,4
277101.00,59119.00,36485.00,7371.00,102975.00,13259.00,8053.00,20960.00,42272.00,14547.00,15921.00,,30468.00,119359.00,5632.00,16714.00,141705.00,25480.00,1832.00,,27312.00,48176.00,772.00,2262.00,21008.00,706172.00,7455.00,4666.00,12121.00,408063.00,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,1994,3
277154.00,41357.00,13794.00,5505.00,60656.00,15280.00,7591.00,9884.00,32755.00,37684.00,29859.00,,67543.00,51995.00,1158.00,,53153.00,6101.00,2.00,,6103.00,39836.00,34.00,1674.00,25623.00,580070.00,6571.00,8968.00,15539.00,277293.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2002,2
277155.00,41633.00,25800.00,19358.00,86791.00,24562.00,17128.00,17195.00,58885.00,29020.00,34224.00,,63244.00,81034.00,2493.00,,83527.00,13130.00,406.00,,13536.00,32829.00,-96.00,771.00,18993.00,640036.00,653.00,3748.00,4401.00,343888.00,20384,PA (1),Pan American World Airways (1),PA,Pan American World Airways,10652,A,3,3,1990,3
277160.00,46906.00,33016.00,11546.00,91468.00,17399.00,19561.00,11371.00,48331.00,27023.00,36418.00,,63441.00,83548.00,2185.00,17856.00,103589.00,8312.00,275.00,,8587.00,21661.00,413.00,2465.00,14821.00,649053.00,12876.00,4241.00,17117.00,357072.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,1998,3
277182.57,37393.94,17830.26,7372.80,62597.00,18190.99,3463.02,13113.21,34767.22,23821.43,50355.00,,74176.43,74160.58,120.91,,74281.49,976.44,6.19,,982.63,22464.83,1320.04,2543.74,29953.37,592231.49,6815.78,5146.39,11962.17,285095.55,20211,TW,Trans World Airways LLC,TW,Trans World Airlines Inc.,0A845,D,3,3,1992,4
277356.00,39190.00,21619.00,10128.00,70937.00,27381.00,12568.00,24952.00,64901.00,15085.00,40206.00,,55291.00,43477.00,5064.00,17935.00,66476.00,1243.00,-26.00,5063.00,6280.00,21559.00,513.00,2009.00,5036.00,578864.00,5299.00,3207.00,8506.00,296472.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,10600,P,3,3,2002,3
277379.81,8077.66,1987.32,3790.37,13855.35,30656.07,1111.37,15798.21,47565.65,29303.27,,,29303.27,,,343.86,343.86,11.74,,,11.74,47854.62,324.13,1.48,,418074.66,,1434.76,1434.76,140694.85,20398,MQ,Envoy Air,MQ,American Eagle Airlines Inc.,06820,D,3,3,2007,1
