SALARIES_MGT,SALARIES_FLIGHT,SALARIES_MAINT,SALARIES_TRAFFIC,SALARIES_OTHER,SALARIES,BENEFITS_PERSONNEL,BENEFITS_PENSIONS,BENEFITS_PAYROLL,BENEFITS,SALARIES_BENEFITS,AIRCRAFT_FUEL,MAINT_MATERIAL,FOOD,OTHER_MATERIALS,MATERIALS_TOTAL,ADVERTISING,COMMUNICATION,INSURANCE,OUTSIDE_EQUIP,COMMISIONS_PAX,COMMISSIONS_CARGO,OTHER_SERVICES,SERVICES_TOTAL,LANDING_FEES,RENTALS,DEPRECIATION,AMORTIZATION,OTHER,TRANS_EXPENSE,OP_EXPENSE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
42.2,3817.25,485.49,1071.72,875.41,6292.07,248.57,996.42,712.84,1957.82,8249.89,15454.27,1213.74,107.82,313.94,17089.78,178.07,518.88,354.43,280.81,31.39,0.0,3831.52,5195.1,756.82,6547.71,225.09,0.0,1246.85,0.0,39311.23,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,2.0,2.0,2011,1
43.0,7018.0,802.0,3177.0,1570.0,12610.0,821.0,4528.0,888.0,6237.0,18847.0,18242.0,411.0,147.0,213.0,19013.0,396.0,89.0,172.0,2728.0,63.0,0.0,3897.0,7345.0,1556.0,3174.0,2854.0,78.0,1128.0,225.0,54220.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3.0,3.0,2014,2
43.62,419.16,45.28,302.71,220.89,1031.67,36.58,381.56,98.03,516.17,1547.84,752.53,21.72,83.94,40.53,898.72,82.63,28.32,80.21,242.54,27.43,0.0,469.71,930.84,70.73,740.65,49.65,3.57,38.59,118.37,4398.96,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,2004,1
44.11,560.42,49.31,362.94,194.77,1211.55,50.25,427.06,89.55,566.86,1778.41,824.42,9.67,113.3,54.42,1001.82,75.92,36.73,115.77,273.5,43.39,0.01,572.95,1118.26,92.95,809.33,62.84,4.33,89.11,95.14,5052.2,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,2003,3
44.48,3120.57,113.35,61.79,165.68,3505.88,389.52,79.83,120.37,589.71,4095.59,5682.74,-8.5,53.87,93.47,5821.58,31.56,-232.38,26.73,344.19,7.65,0.0,2104.64,2282.38,709.92,2590.81,390.01,15.47,1013.45,0.0,16919.22,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3.0,3.0,2016,4
44.59,320.85,40.84,346.71,177.16,930.16,56.04,155.3,84.5,295.85,1226.0,517.84,10.58,126.28,57.51,712.21,113.55,29.63,52.01,412.09,171.37,0.17,479.5,1258.32,55.21,252.96,10.72,51.77,86.22,12.93,3666.34,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1996,4
44.8,314.35,40.04,351.88,192.86,943.94,47.84,192.52,81.3,321.67,1265.6,402.25,8.78,125.85,63.45,600.33,130.5,43.89,60.68,372.89,239.4,0.16,447.66,1295.16,62.91,224.84,20.28,54.3,157.63,11.15,3692.19,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1995,4
45.4,545.93,51.76,349.82,224.34,1217.24,262.06,262.06,86.44,610.57,1827.81,895.7,4.69,108.61,66.6,1075.61,108.65,31.52,115.79,895.7,94.85,0.02,609.17,1855.7,90.83,337.03,965.35,4.33,36.82,90.08,6283.54,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,2002,4
45.48,4887.1,250.01,1096.72,686.47,6965.78,319.31,721.52,288.02,1328.84,8294.62,2486.7,70.65,385.6,187.84,3130.79,137.55,30.77,82.67,211.91,64.63,0.0,2998.9,3526.44,515.03,1376.58,753.02,150.88,407.82,6.66,18161.83,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,10875,A,3.0,3.0,2022,1
45.83,306.67,50.79,395.0,207.32,1005.61,49.71,149.38,91.08,290.17,1295.78,345.05,38.75,132.24,69.01,585.04,82.08,38.16,78.98,314.69,236.06,0.14,479.0,1229.11,60.71,263.24,39.85,16.21,52.03,17.1,3559.07,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1994,3
45.89,421.47,46.1,353.44,222.5,1089.4,56.95,219.79,103.79,380.53,1469.92,530.56,21.14,124.05,56.86,732.6,151.63,45.3,22.18,872.56,170.97,0.23,474.72,1737.59,25.53,295.87,44.53,55.36,86.34,43.14,4490.87,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1999,1
46.0,2698.0,476.0,899.0,779.0,4898.0,164.0,757.0,293.0,1214.0,6112.0,8672.0,477.0,57.0,275.0,9481.0,428.0,254.0,317.0,398.0,17.0,43.0,2797.0,4211.0,606.0,4945.0,182.0,180.46,1019.0,449.31,26556.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,2.0,2.0,2009,4
46.0,5656.0,261.0,2846.0,2820.0,11629.0,798.0,2590.0,822.0,4210.0,15839.0,9636.0,225.0,4263.0,592.0,14716.0,1299.0,1454.0,46.0,121.0,31727.0,465.0,4106.0,39218.0,1789.0,715.0,6004.0,1152.0,937.0,710.0,81080.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1993,2
46.0,7808.0,1271.0,5053.0,2117.0,16295.0,1026.0,3921.0,1501.0,6448.0,22743.0,7549.0,2227.0,2676.0,732.0,13184.0,833.0,1946.0,194.0,586.0,5212.0,65.0,2631.0,11467.0,889.0,5241.0,2950.0,1422.0,677.0,97.0,58670.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,1993,1
46.0,51660.0,7400.0,23766.0,21069.0,103941.0,9664.0,75604.0,19827.0,105095.0,209036.0,70709.0,10791.0,19103.0,3958.0,104561.0,6060.0,17853.0,4129.0,10220.0,8250.0,1169.0,1.0,47682.0,9782.0,30818.0,27581.0,5833.0,-15218.0,28666.0,448741.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,2003,4
46.36,380.81,44.93,327.37,199.7,999.18,45.11,197.24,98.63,340.98,1340.15,688.47,11.76,114.71,55.93,870.88,133.06,30.74,53.27,738.04,165.49,0.2,362.51,1483.31,28.49,287.87,23.6,49.26,42.37,34.92,4160.85,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1998,1
46.58,404.07,42.96,352.28,208.31,1054.19,70.4,228.9,94.26,393.56,1447.75,630.77,19.84,137.3,59.84,847.74,175.81,44.76,41.57,828.65,170.39,0.18,445.56,1706.92,33.05,254.11,66.49,37.66,93.79,33.9,4521.42,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1999,2
46.94,314.53,50.85,410.3,195.12,1017.74,51.78,211.58,91.05,354.41,1372.15,372.96,15.75,125.42,89.24,603.37,106.63,48.69,60.13,326.18,171.21,0.07,465.79,1178.7,60.45,282.06,21.4,60.0,41.82,18.39,3638.34,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1994,4
47.0,6117.0,1616.0,4208.0,3878.0,15866.0,1235.0,7045.0,1068.0,9348.0,25214.0,9446.0,1631.0,3951.0,654.0,15682.0,1353.0,1551.0,79.0,1013.0,12831.0,493.0,7253.0,24573.0,1976.0,1358.0,7777.0,1201.0,459.0,416.0,78656.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1994,4
47.0,6124.0,752.0,3361.0,1995.0,12279.0,1167.0,2558.0,839.0,4564.0,16843.0,9072.0,756.0,4494.0,620.0,14942.0,1303.0,1583.0,61.0,715.0,15091.0,410.0,4899.0,24062.0,1957.0,579.0,7562.0,1183.0,410.0,466.0,68004.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1994,3
47.0,6175.0,770.0,3385.0,2908.0,13285.0,1156.0,2966.0,1084.0,5206.0,18491.0,8614.0,908.0,4430.0,594.0,14546.0,1260.0,1902.0,99.0,601.0,13593.0,9627.0,4836.0,31918.0,1792.0,562.0,7810.0,1018.0,679.0,478.0,77294.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1994,2
47.08,381.4,43.89,331.92,191.38,995.67,50.96,210.71,90.26,351.93,1347.59,657.18,15.52,132.12,55.69,860.51,168.52,37.3,61.4,729.72,155.65,0.5,414.01,1567.11,25.92,299.06,37.2,48.47,57.53,43.5,4286.88,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1998,2
47.16,310.74,42.33,358.89,245.72,1004.84,47.57,209.46,100.45,357.48,1362.32,413.5,9.16,119.25,58.24,600.15,140.61,39.81,56.81,382.14,208.07,0.17,490.33,1317.95,60.75,226.12,18.71,53.48,88.97,13.02,3741.47,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1996,1
48.0,5898.0,1339.0,3432.0,3250.0,13967.0,1168.0,2711.0,1032.0,4911.0,18878.0,9399.0,834.0,4880.0,645.0,15758.0,881.0,1681.0,90.0,890.0,20393.0,526.0,12204.0,36665.0,1999.0,708.0,5896.0,1145.0,446.0,407.0,81902.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1995,3
48.0,6389.0,1425.0,3712.0,3414.0,14988.0,1354.0,2994.0,1192.0,5540.0,20528.0,9119.0,669.0,4391.0,625.0,14804.0,1136.0,1501.0,88.0,826.0,14793.0,583.0,10345.0,29272.0,2124.0,665.0,5918.0,1166.0,330.0,575.0,75382.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1995,2
48.0,6458.0,793.0,3487.0,2900.0,13686.0,1309.0,2878.0,1023.0,5210.0,18896.0,8751.0,974.0,4105.0,563.0,14393.0,1165.0,1591.0,82.0,716.0,12138.0,415.0,8937.0,25044.0,1893.0,774.0,8178.0,1225.0,278.0,487.0,71168.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1995,1
48.0,13564.0,2370.0,2150.0,4572.0,22704.0,2004.0,4439.0,1672.0,8115.0,30819.0,15481.0,3533.0,4140.0,1227.0,24381.0,1726.0,1272.0,224.0,719.0,31024.0,9424.0,7138.0,51527.0,2091.0,5606.0,5616.0,180.46,1468.0,187.0,121695.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1992,1
48.35,418.85,46.47,356.1,186.45,1056.22,58.21,172.28,93.85,324.34,1380.56,623.67,37.84,131.39,65.69,858.59,109.2,41.3,31.53,818.58,160.85,0.24,470.44,1632.14,29.94,333.96,43.94,45.53,53.21,22.9,4400.76,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1998,4
48.36,482.36,122.87,301.05,147.45,1102.09,95.02,193.01,75.25,363.28,1465.36,2257.41,24.91,31.33,29.12,2342.77,76.92,157.71,96.93,229.19,53.86,2.16,177.27,794.05,180.68,741.66,262.25,180.46,808.34,1.96,6597.07,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,2.0,2.0,2005,3
48.77,4629.44,241.83,1175.77,724.77,6820.58,376.76,628.91,215.98,1221.64,8042.22,3893.92,64.78,334.62,187.91,4481.22,174.39,24.43,79.93,209.33,78.64,0.0,2921.04,3487.75,667.63,-118.18,727.73,146.38,717.99,9.99,18162.72,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,10875,A,3.0,3.0,2022,2
49.0,6360.0,1464.0,3739.0,3640.0,15252.0,1335.0,8668.0,949.0,10952.0,26204.0,9890.0,982.0,4981.0,681.0,16534.0,989.0,1678.0,86.0,886.0,17220.0,352.0,11947.0,33158.0,1659.0,728.0,6709.0,1155.0,449.0,625.0,87221.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1995,4
49.0,7174.0,1303.0,4897.0,2228.0,15651.0,1077.0,3600.0,958.0,5635.0,21286.0,8355.0,1993.0,2685.0,734.0,13767.0,714.0,2455.0,192.0,786.0,5266.0,44.0,2492.0,11949.0,847.0,4820.0,2923.0,1342.0,725.0,86.0,57745.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,1992,3
49.0,7218.0,1128.0,5006.0,1441.0,14842.0,946.0,3846.0,1237.0,6029.0,20871.0,6591.0,2407.0,2056.0,662.0,11716.0,1147.0,1540.0,301.0,540.0,5498.0,23.0,3182.0,12231.0,650.0,4831.0,1972.0,1350.0,533.0,7478.0,61632.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,1994,4
49.0,7366.0,2162.0,2560.0,2930.0,15067.0,1946.0,4040.0,1302.0,7288.0,22355.0,8790.0,1998.0,1617.0,771.0,13176.0,5707.0,535.0,191.0,305.0,6872.0,944.0,3152.0,17706.0,2694.0,5813.0,4009.0,273.0,980.0,2326.0,69332.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,1992,1
49.02,298.29,39.33,359.7,185.09,931.43,53.79,225.21,92.1,371.1,1302.54,320.3,6.82,128.58,68.68,524.38,129.17,47.3,63.36,324.37,193.44,0.15,442.39,1200.18,51.74,233.25,19.76,56.76,56.1,13.63,3458.34,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1995,2
49.17,305.59,42.6,358.0,255.33,1010.68,50.37,177.43,83.53,311.33,1322.02,349.11,8.98,135.42,71.17,564.68,129.4,39.33,67.12,361.16,234.25,0.21,447.1,1278.55,63.86,238.88,19.58,55.67,-53.27,15.86,3505.83,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1995,3
49.62,308.12,62.43,393.39,211.04,1024.59,68.62,132.54,89.71,290.87,1315.46,388.84,22.46,141.84,77.21,630.35,-21.46,47.4,66.8,191.67,158.01,0.19,457.26,899.87,61.9,404.43,54.78,180.46,359.44,24.47,3750.69,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1993,4
49.88,616.08,57.76,393.57,228.61,1345.9,292.03,292.03,96.44,680.5,2026.4,1100.65,12.92,130.76,69.6,1313.94,118.88,58.12,62.95,1224.07,60.17,0.04,685.42,2209.65,118.39,319.93,108.09,4.81,110.24,71.3,6282.74,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,2002,3
50.0,3474.0,595.0,1695.0,1075.0,6889.0,309.0,2216.0,446.0,2971.0,9860.0,11315.0,415.0,687.0,446.0,12863.0,391.0,389.0,242.0,1638.0,468.0,36.0,4117.0,7281.0,551.0,1389.0,2956.0,180.0,308.0,6564.0,41952.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2005,4
50.0,5663.0,621.0,2623.0,1295.0,10252.0,723.0,3437.0,627.0,4787.0,15039.0,14522.0,491.0,121.0,193.0,15327.0,576.0,91.0,123.0,2226.0,37.0,1.0,3136.0,6190.0,1258.0,2514.0,2432.0,66.0,836.0,191.0,43853.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3.0,3.0,2014,3
50.0,14621.0,977.0,4689.0,2765.0,23102.0,788.0,6510.0,1046.0,8344.0,31446.0,4190.0,495.0,48.0,94.0,4827.0,531.0,67.0,180.0,1565.0,7.0,3.0,2020.0,4373.0,1231.0,2935.0,3170.0,351.0,552.0,283.0,49168.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3.0,3.0,2020,3
51.0,7325.0,786.0,3468.0,1662.0,13292.0,923.0,4800.0,1102.0,6825.0,20117.0,11839.0,822.0,144.0,197.0,13002.0,737.0,122.0,149.0,2644.0,-35.0,3.0,3138.0,6758.0,1580.0,3075.0,3141.0,123.0,993.0,268.0,49057.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3.0,3.0,2015,1
51.04,303.67,50.52,421.84,233.99,1061.06,70.18,278.9,97.45,446.53,1507.59,299.77,18.88,121.71,80.17,520.53,100.14,60.24,72.21,278.91,209.53,0.19,472.22,1193.44,43.27,348.18,45.02,0.67,78.86,23.57,3761.13,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1994,2
51.33,447.3,52.46,392.51,291.83,1235.43,59.59,280.09,95.46,435.15,1670.57,680.95,29.7,151.6,68.92,931.17,206.34,51.63,43.15,888.25,153.03,0.48,485.84,1828.7,35.21,355.54,47.93,50.61,56.31,44.58,5020.62,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1998,3
51.85,317.31,34.04,356.41,202.74,962.35,53.27,169.14,94.11,316.51,1278.86,447.08,10.08,123.16,64.82,645.13,155.69,39.6,61.89,389.26,208.98,0.16,469.63,1325.19,64.2,234.75,18.89,54.47,93.82,21.4,3736.7,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1996,2
52.0,6080.0,685.0,2976.0,1374.0,11167.0,750.0,3841.0,660.0,5251.0,16418.0,13135.0,489.0,126.0,257.0,14007.0,851.0,93.0,118.0,2402.0,21.0,1.0,3306.0,6792.0,1398.0,2310.0,2789.0,80.0,1057.0,236.0,45087.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3.0,3.0,2014,4
52.0,6565.0,1339.0,3505.0,3389.0,14850.0,1399.0,3041.0,1245.0,5685.0,20535.0,10560.0,840.0,3553.0,635.0,15588.0,867.0,1517.0,99.0,842.0,14231.0,392.0,6877.0,24825.0,1771.0,771.0,4917.0,1435.0,447.0,255.0,70544.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1996,1
52.0,7254.0,975.0,1338.0,1243.0,10862.0,501.0,2333.0,537.0,3371.0,14233.0,4933.0,685.0,427.0,251.0,6296.0,221.0,265.0,229.0,1747.0,328.0,17.0,1964.0,4771.0,372.0,8894.0,3231.0,133.0,-139.0,1386.0,39177.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2003,2
52.12,349.43,43.76,397.15,206.05,1048.5,57.33,200.26,91.08,348.66,1397.16,541.33,14.62,136.74,71.19,763.88,133.67,34.03,88.4,454.25,227.9,0.11,506.29,1444.64,64.07,278.92,20.11,57.44,72.71,15.6,4114.52,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1996,3
52.77,758.1,74.09,433.69,275.25,1593.9,512.08,512.08,136.11,1160.27,2754.17,1113.21,29.76,148.04,67.06,1358.06,186.46,48.98,150.53,504.19,45.33,0.01,794.47,1729.97,104.15,1321.37,73.85,5.17,27.3,32.75,7406.78,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,2003,2
