NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
-10200.0,-17109.0,65617.0,335.0,10985.0,10867.0,118.0,3343.6400000000003,618.9749999999999,165.995,72.0,9.12,72.0,0.0,8562.0,85571.0,36022.0,6169.0,19228.0,13851.0,10502.0,5044.0,228.6,6859.0,5005.0,102680.0,-1104.0,257.0,110.0,13.0,0.0,880.0,156.0,-16953.0,-6753.0,-10200.0,0.0,0.0,0.0,-10200.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1998,4
-10166.67,-6124.55,207873.37,126.65,2474.61,1645.74,828.88,0.25,0.25,165.995,6929.74,6620.8,308.94,0.0,31469.86,248747.84,109494.72,19884.75,12739.23,42265.76,25315.25,11812.51,228.6,8582.42,24777.75,254872.38,-6430.87,2647.56,-14.08,0.0,0.0,-133.58,-3930.97,-10055.51,111.16,-10166.67,0.0,0.0,0.0,-10166.67,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2007,1
-10131.42,-937.54,264992.02,0.0,8719.24,1621.19,15470.53,3343.6400000000003,17349.23,0.0,1330.565,3077.03,24826.61,0.0,0.0,327336.6,173968.92,18309.87,12581.89,44838.97,27569.13,44552.03,0.0,6453.33,0.0,328274.14,-1055.47,-175.89,0.0,0.0,0.0,10.23,-1221.13,-2158.66,7972.75,-10131.42,0.0,0.0,0.0,273.195,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2012,4
-10031.0,-10304.0,248785.0,5721.0,21239.0,20779.0,460.0,509.0,509.0,165.995,1330.565,32.0,966.0,0.0,12372.0,289624.0,72913.0,26219.0,42013.0,43149.0,79616.0,11550.0,228.6,16116.0,8352.0,299928.0,-6976.0,1627.0,-1512.0,529.0,0.0,895.0,-5437.0,-15741.0,-5710.0,-10031.0,0.0,0.0,0.0,273.195,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1992,2
-10024.0,-16200.0,57064.0,165.0,8350.0,8261.0,89.0,3343.6400000000003,618.9749999999999,165.995,58.0,9.12,58.0,0.0,1965.0,67602.0,34686.0,5799.0,14674.0,12199.0,7618.0,4704.0,228.6,3484.0,638.0,83802.0,-2936.0,162.0,-37.0,4.0,0.0,3514.0,707.0,-15493.0,-5469.0,-10024.0,0.0,0.0,0.0,-10024.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2000,1
-10014.0,-5094.0,119411.0,973.0,7001.0,6114.0,887.0,3343.6400000000003,618.9749999999999,165.995,2236.0,1428.0,808.0,0.0,12184.0,141805.0,59574.0,15626.0,13832.0,25569.0,11271.0,9184.0,228.6,6619.0,5224.0,146899.0,-5253.0,-1709.0,-503.0,-19.0,0.0,2564.0,-4920.0,-10014.0,4.87,-10014.0,0.0,0.0,0.0,-10014.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2006,2
-10005.0,36168.0,2345049.0,33588.0,47483.0,43681.0,3802.0,1775.0,1775.0,165.995,1330.565,9.12,29701.0,0.0,44792.0,2502388.0,741083.0,195741.0,247165.0,412645.0,476721.0,116177.0,228.6,263080.0,13608.0,2466220.0,-50160.0,7654.0,-2288.0,-7152.0,0.0,-1356.0,-53302.0,-17134.0,-7129.0,-10005.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,1996,1
-9996.96,24072.59,715628.56,455.66,8719.24,2180.81,11977.07,3343.6400000000003,2636.68,0.0,1330.565,25504.44,3601.75,0.0,37500.78,799485.74,367564.15,67988.03,41171.43,140418.61,63383.68,39093.64,228.6,46822.72,8970.89,775413.15,-38577.25,1070.16,6.08,0.0,-3729.29,1468.15,-39762.14,-15689.55,-5692.6,-9996.96,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3.0,3.0,2010,4
-9860.0,-14679.0,40559.0,665.0,4703.0,4517.0,186.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,354.0,0.0,1045.0,47326.0,22045.0,4700.0,6155.0,13989.0,12713.0,971.0,228.6,1117.0,315.0,62005.0,-255.0,82.0,0.0,0.0,-105.0,18.0,-260.0,-14939.0,-5079.0,-9860.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1990,4
-9793.0,-8742.0,169481.0,1489.0,12155.0,11881.0,274.0,523.0,523.0,165.995,1824.0,9.0,1815.0,0.0,14217.0,199689.0,63911.0,21819.0,29576.0,28162.0,37376.0,10132.0,228.6,10516.0,6939.0,208431.0,-5136.0,50.0,255.0,-15.0,0.0,-1981.0,-6827.0,-15569.0,-5776.0,-9793.0,0.0,0.0,0.0,-9793.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2000,3
-9754.27,-16124.23,113294.58,450.96,928.15,806.61,121.55,265.78,265.78,165.995,2873.45,2860.34,13.11,0.0,702.78,118515.7,62345.39,20428.2,1935.33,24862.46,13142.69,6679.48,228.6,5159.83,86.54,134639.92,-9.94,-2522.9,0.0,182.39,0.0,2502.39,151.95,-15972.28,-6218.01,-9754.27,0.0,0.0,0.0,-9754.27,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,2.0,2.0,2003,1
-9679.75,-4619.96,155153.26,125.81,8719.24,7650.4,7524.82,3343.6400000000003,0.0,0.0,1330.565,2191.89,2862.15,0.0,11478.16,186986.48,74306.7,24049.88,21929.24,24613.57,16259.29,19413.87,228.6,9818.69,1215.2,191606.44,-2317.14,536.63,-237.63,-433.28,0.0,6663.97,4212.54,-407.42,9272.33,-9679.75,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2018,2
-9663.1,3026.17,115628.48,121.22,8719.24,6424.62,5870.91,3343.6400000000003,626.31,0.0,1330.565,1772.16,1861.39,0.0,6038.76,138343.85,51393.37,16492.18,16015.25,19715.85,12622.6,11257.47,228.6,6983.2,837.76,135317.68,-3760.9,-361.98,-779.54,282.28,0.0,-1699.32,-6319.45,-3293.28,6369.82,-9663.1,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2015,1
-9551.61,-20940.15,113128.91,-1.11,4935.11,4540.67,394.44,11734.47,11734.47,165.995,2372.82,9.12,2372.82,0.0,4060.74,136230.93,54876.85,27680.74,17920.5,25424.61,16177.01,11762.17,228.6,2712.79,616.42,157171.08,-508.19,-33.19,0.0,-0.85,0.0,13165.24,12623.01,-8317.14,1234.47,-9551.61,0.0,0.0,0.0,-9551.61,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,2001,4
-9459.32,-12432.27,189360.92,126.65,14484.0,1043.55,13440.45,2722.2,2722.2,165.995,3411.5,4556.79,-1145.29,0.0,47754.43,257733.03,116765.6,14183.23,12138.23,45651.77,24849.59,11483.3,228.6,6576.29,38517.3,270165.3,-1949.93,-328.52,29.42,0.0,0.0,-191.55,-2440.58,-14872.84,-5413.52,-9459.32,0.0,0.0,0.0,-9459.32,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2009,4
-9430.0,-2358.0,116820.0,532.0,6258.0,5389.0,869.0,3343.6400000000003,618.9749999999999,165.995,641.0,25.0,616.0,0.0,8278.0,132529.0,55350.0,17217.0,13702.0,22573.0,8386.0,8866.0,228.6,7073.0,1720.0,134887.0,-5454.0,-577.0,-816.0,-897.0,0.0,854.0,-6890.0,-9248.0,182.0,-9430.0,0.0,0.0,0.0,-9430.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2010,1
-9392.0,-9946.0,390975.0,6075.0,34184.0,33296.0,888.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,1058.0,0.0,61973.0,494265.0,136724.0,45288.0,61385.0,99166.0,55450.0,15196.0,228.6,24166.0,66836.0,504211.0,-8209.0,-728.0,-549.0,-739.0,0.0,5025.0,-5200.0,-15146.0,-5754.0,-9392.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,1995,4
-9376.0,-5094.0,133343.0,25.0,8719.24,1391.0,501.0,3343.6400000000003,148.0,0.0,1330.565,9.12,21850.0,0.0,1089.0,158347.0,67000.0,14407.0,14916.0,31568.0,8684.0,14896.0,228.6,10959.0,1011.0,163441.0,-3126.0,294.0,-13.0,0.0,0.0,-4754.0,-7599.0,-12693.0,-3317.0,-9376.0,0.0,0.0,0.0,-9376.0,0.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3.0,3.0,2022,1
-9334.32,-8591.26,61324.2,584.64,2835.78,2598.92,236.86,3566.9,3566.9,165.995,1330.565,9.12,1306.56,0.0,1056.26,70674.34,23739.3,17247.65,8435.7,12693.66,9495.86,5717.98,228.6,1741.49,193.97,79265.61,-893.33,-117.25,0.0,48.4,0.0,219.12,-743.05,-9334.32,4.87,-9334.32,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1995,1
-9195.0,-588.0,93584.0,537.0,6460.0,5962.0,498.0,3343.6400000000003,618.9749999999999,165.995,438.0,-81.0,519.0,0.0,7111.0,108130.0,42413.0,13578.0,12169.0,18120.0,8033.0,6996.0,228.6,6039.0,1370.0,108718.0,-4211.0,-555.0,1179.0,-4721.0,0.0,261.0,-8047.0,-8635.0,560.0,-9195.0,0.0,0.0,0.0,-9195.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2009,4
-8984.8,-8081.35,60420.7,543.22,2789.12,2485.59,303.53,17.0,17.0,165.995,1330.565,9.12,1376.66,0.0,932.72,66079.41,25470.64,15441.15,7724.26,10282.48,9433.09,4192.77,228.6,1456.22,160.16,74160.76,-96.02,-18.67,0.0,-80.3,0.0,-708.46,-903.45,-8984.8,4.87,-8984.8,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1994,1
-8716.08,-1959.25,726232.55,1322.73,8719.24,18108.06,17157.89,3343.6400000000003,0.0,0.0,1330.565,15463.98,1360.6,0.0,108818.49,888464.3,422296.03,73546.34,62780.74,126146.87,47760.65,42765.64,228.6,36444.05,78683.23,890423.56,-11967.55,934.45,20.08,-276.89,0.0,4654.94,-6634.97,-8594.22,121.86,-8716.08,0.0,0.0,0.0,-8716.08,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2012,1
-8691.0,-20604.0,141135.0,294.0,10257.0,10093.0,164.0,3343.6400000000003,618.9749999999999,165.995,-2223.0,697.0,-2920.0,0.0,16139.0,165602.0,70922.0,14510.0,15564.0,27247.0,12301.0,9870.0,228.6,14865.0,20927.0,186206.0,-9024.0,-10.0,378.0,4774.0,0.0,11011.0,7129.0,-13475.0,-4784.0,-8691.0,0.0,0.0,0.0,-8691.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2004,4
-8536.0,-845.0,28118.0,82.0,4179.0,4111.0,68.0,3343.6400000000003,618.9749999999999,165.995,-465.0,94.0,-559.0,0.0,9193.0,41107.0,14761.0,2982.0,2851.0,5852.0,3456.0,2350.0,228.6,3136.0,6564.0,41952.0,-1850.0,-87.0,-57.0,-108.0,0.0,-4543.0,-6645.0,-7490.0,1046.0,-8536.0,0.0,0.0,0.0,-8536.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2005,4
-8526.02,-8291.17,32790.22,645.25,880.27,796.51,83.76,10494.29,10494.29,165.995,1330.565,9.12,19.82,0.0,13.32,44843.17,23882.81,4410.89,2285.71,2742.68,18948.21,557.15,228.6,250.87,56.02,53134.33,-178.52,-33.0,0.0,0.0,0.0,-23.34,-234.85,-8526.02,4.87,-8526.02,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2.0,2.0,1992,1
-8377.0,-5166.0,362160.0,7444.0,41527.0,39982.0,1545.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,1967.0,0.0,29712.0,442810.0,95471.0,41085.0,64799.0,85081.0,73420.0,50672.0,228.6,32645.0,4803.0,447976.0,-7572.0,272.0,0.0,-325.0,0.0,-96.0,-7721.0,-12887.0,-4510.0,-8377.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,1994,4
-8218.0,47246.0,1044636.0,0.0,8719.24,17004.0,43285.0,3343.6400000000003,1013.0,0.0,1330.565,6875.0,159246.0,0.0,51833.0,1323892.0,487949.0,134126.0,122092.0,218581.0,98175.0,102631.0,228.6,73020.0,40072.0,1276646.0,-23354.0,-1834.0,0.0,583.0,0.0,-21815.0,-46420.0,826.0,9044.0,-8218.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2024,1
-8215.2,-10737.63,272776.8,1760.48,4289.86,4153.57,136.29,1343.12,1343.12,165.995,1330.565,9.12,1121.99,0.0,1535.08,282827.33,103588.33,31584.76,20007.97,49983.46,43784.23,22943.0,228.6,20245.57,1427.65,293564.97,-8294.13,3583.03,4.85,423.45,0.0,1962.96,-2319.85,-13057.48,-4842.28,-8215.2,0.0,0.0,0.0,273.195,0.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,1991,1
-8132.0,11806.0,404987.0,-143.0,46850.0,46323.0,527.0,3343.6400000000003,618.9749999999999,165.995,3945.0,9.12,3945.0,0.0,36947.0,492586.0,173168.0,38350.0,56236.0,83621.0,47205.0,26732.0,228.6,22292.0,33176.0,480780.0,-14518.0,870.0,-314.0,-11855.0,0.0,-128.0,-25945.0,-14139.0,-6007.0,-8132.0,0.0,0.0,0.0,-8132.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2000,4
-8113.0,-3738.0,118303.0,1409.0,20969.0,20415.0,554.0,3343.6400000000003,618.9749999999999,165.995,599.0,9.12,599.0,0.0,21915.0,163195.0,55953.0,11576.0,23257.0,19727.0,12169.0,14168.0,228.6,12151.0,17932.0,166933.0,-4828.0,701.0,0.0,-9.0,0.0,-239.0,-4375.0,-8113.0,4.87,-8113.0,0.0,0.0,0.0,-8113.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,2005,1
-8070.0,12083.0,532106.0,5334.0,8719.24,48692.0,13112.0,3343.6400000000003,148.0,0.0,1330.565,14303.0,1936.0,0.0,122092.0,737723.0,303647.0,68799.0,79699.0,79781.0,38695.0,22641.0,228.6,33835.0,98543.0,725640.0,-19255.0,831.0,0.0,-185.0,0.0,-308.0,-18917.0,-6834.0,1236.0,-8070.0,0.0,0.0,0.0,-8070.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2014,1
-8053.06,18004.41,748485.02,3294.47,4975.93,565.5,4410.43,1137.32,1137.32,165.995,28838.44,24970.24,3868.21,0.0,29566.29,816297.47,424339.29,58760.87,41886.74,129846.85,55673.32,34980.73,228.6,44834.14,7971.11,798293.06,-55555.63,13714.54,4.09,-359.56,0.0,11627.55,-30569.01,-12564.6,-4511.53,-8053.06,0.0,0.0,0.0,-8053.06,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3.0,3.0,2008,1
-8042.69,-8318.1,23933.56,405.29,140.14,95.83,44.31,3343.6400000000003,618.9749999999999,165.995,1330.565,194.2,375.53,0.0,144.57,25193.29,13178.07,6949.72,5541.96,9718.29,2571.035,5230.655000000001,12971.29,390.47,21.85,33511.39,-3.02,268.48,0.0,0.0,0.0,9.95,275.41,-8042.69,4.87,-8042.69,0.0,0.0,0.0,273.195,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,1.0,1.0,1996,4
-7896.64,-5900.75,63266.71,335.7,2349.44,2031.9,317.54,1564.26,1564.26,165.995,1330.565,9.12,1644.09,0.0,1088.58,70248.78,27525.84,18870.29,7179.05,8579.86,8378.45,4053.88,228.6,1304.41,257.75,76149.53,-1489.37,-707.41,0.0,-172.98,0.0,373.87,-1995.89,-7896.64,4.87,-7896.64,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1992,2
-7882.87,-6263.67,96009.79,42.57,63.85,63.85,80.0,1616.15,1616.15,165.995,4567.52,9.12,4567.52,1108.63,1553.415,103408.5,42669.42,20059.11,7679.56,18344.86,12078.84,3977.17,228.6,4863.22,476.845,109672.17,-1678.0,58.8,0.0,0.0,0.0,1.98,-1619.2,-7882.87,4.87,-7882.87,0.0,0.0,0.0,-7882.87,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,2.0,2.0,2002,3
-7825.77,-8865.04,191679.0,126.65,2284.7,1623.31,661.4,234.46,234.46,165.995,5727.08,5473.47,253.61,0.0,29958.04,229883.28,110370.6,18279.94,10146.44,35608.79,20095.22,10340.15,228.6,6528.36,27378.82,238748.32,-6228.8,3181.34,0.0,0.0,0.0,-25.65,-3073.11,-11938.15,-4112.39,-7825.77,0.0,0.0,0.0,-7825.77,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,2.0,2.0,2006,1
-7719.0,-11472.0,52997.0,432.0,3004.0,2695.0,309.0,97.0,97.0,165.995,1330.565,9.12,45.0,0.0,521.0,57096.0,19647.0,8524.0,6424.0,15040.0,9423.0,3056.0,228.6,6259.0,195.0,68568.0,-1305.0,-6.0,-1.0,-60.0,0.0,393.0,-979.0,-12451.0,-4732.0,-7719.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,1994,2
-7703.7,-6663.55,115162.1,0.0,8719.24,0.0,35128.69,3343.6400000000003,0.0,0.0,1330.565,4233.65,46049.34,0.0,322.68,200896.46,119350.82,10370.81,8991.7,14357.23,7162.46,36086.03,0.0,11240.95,0.0,207560.01,0.0,-3217.27,-42.62,0.0,0.0,-0.88,-3260.77,-9924.33,-2220.63,-7703.7,0.0,0.0,0.0,273.195,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3.0,3.0,2022,2
-7690.0,-8284.64,6307.59,126.65,2.66,5350.0,2.66,3343.6400000000003,618.9749999999999,165.995,158.52,149.88,8.63,0.0,1553.415,6468.76,3702.16,958.4,930.66,2609.19,2758.98,3433.81,228.6,360.2,476.845,14753.4,649.8,0.0,0.0,0.0,0.0,1.98,649.8,-7634.85,55.15,-7690.0,0.0,0.0,0.0,-7690.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,2.0,2.0,2000,1
-7632.0,-11095.0,88071.0,763.0,12555.0,12403.0,152.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,80.0,0.0,2409.0,103878.0,39722.0,7190.0,13625.0,16413.0,25739.0,3999.0,228.6,4575.0,3710.0,114973.0,-2286.0,-111.0,0.0,12.0,0.0,1170.0,-1215.0,-12310.0,-4678.0,-7632.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1995,2
-7556.0,-11780.0,38322.0,288.0,12610.0,12471.0,139.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,607.89,0.0,196.0,51416.0,18504.0,4326.0,5892.0,6472.0,23699.0,1936.0,228.6,2292.0,75.0,63196.0,-641.0,194.0,-3.0,-9.0,0.0,209.0,-250.0,-12030.0,-4474.0,-7556.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1990,4
-7547.86,-6055.62,55224.0,13.89,15.07,15.07,80.0,3503.85,3503.85,165.995,4613.96,9.12,4613.96,10799.99,1553.415,74170.76,30156.82,15766.2,5547.74,14189.41,7637.17,3097.89,228.6,3831.15,476.845,80226.38,-1826.93,334.69,0.0,0.0,0.0,1.98,-1492.24,-7547.86,4.87,-7547.86,0.0,0.0,0.0,-7547.86,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,2.0,2.0,2001,4
-7492.0,-3155.0,81064.0,620.0,6756.0,6453.0,303.0,3343.6400000000003,618.9749999999999,165.995,671.0,6.0,665.0,0.0,6403.0,95514.0,34651.0,10593.0,14114.0,13810.0,9589.0,5232.0,228.6,5308.0,5372.0,98669.0,-2476.0,-131.0,312.0,3.0,0.0,-2045.0,-4337.0,-7492.0,4.87,-7492.0,0.0,0.0,0.0,-7492.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2004,3
-7491.0,-12751.0,176654.0,0.0,8719.24,1357.0,617.0,3343.6400000000003,79.0,0.0,1330.565,9.12,25507.0,0.0,1291.0,205505.0,91061.0,21223.0,17244.0,41342.0,13536.0,19377.0,228.6,13367.0,1106.0,218256.0,-2028.0,155.0,-28.0,0.0,0.0,4990.0,3089.0,-9662.0,-2171.0,-7491.0,0.0,0.0,0.0,-7491.0,0.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3.0,3.0,2024,1
-7451.0,-9720.0,130543.0,194.0,6198.0,5979.0,219.0,3343.6400000000003,618.9749999999999,165.995,-2685.0,717.0,-3402.0,0.0,13874.0,148124.0,52820.0,12869.0,15583.0,27126.0,12408.0,12046.0,228.6,11676.0,13316.0,157844.0,-6993.0,-1981.0,97.0,-1921.0,0.0,1352.0,-9446.0,-19166.0,-11715.0,-7451.0,0.0,0.0,0.0,-7451.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2003,1
-7388.0,-10763.0,69108.0,1993.0,8106.0,7790.0,316.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,132.0,0.0,4360.0,83699.0,13559.0,3240.0,10087.0,9929.0,46509.0,2352.0,228.6,8092.0,694.0,94462.0,-458.0,43.0,0.0,-11.0,0.0,-5.0,-431.0,-11194.0,-3806.0,-7388.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1993,4
-7344.0,35823.0,616300.0,12408.0,68080.0,65745.0,2335.0,666.0,666.0,165.995,2192.0,47.0,2145.0,0.0,47980.0,747626.0,256696.0,64546.0,99226.0,82198.0,89829.0,39390.0,228.6,39756.0,40162.0,711803.0,-26021.0,-1035.0,-721.0,28.0,0.0,-15418.0,-43167.0,-7344.0,4.87,-7344.0,0.0,0.0,0.0,-7344.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3.0,3.0,2004,3
-7317.0,172388.0,1719806.0,7842.0,82515.0,82515.0,80.0,3343.6400000000003,618.9749999999999,165.995,99070.0,41609.0,57461.0,0.0,87256.0,1996489.0,718977.0,114510.0,131114.0,263822.0,123625.0,83846.0,228.6,80406.0,307801.0,1824101.0,-67945.0,195.0,928.0,182.0,0.0,-112399.0,-179039.0,-6651.0,666.0,-7317.0,0.0,0.0,0.0,-7317.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2010,3
-7316.51,18013.56,122952.94,91.01,8719.24,5212.75,6548.74,3343.6400000000003,0.0,0.0,1330.565,1575.38,1912.92,0.0,6158.21,144451.95,46851.37,14497.38,15769.8,18629.17,11551.35,11666.49,228.6,6649.43,823.42,126438.39,-3452.06,-336.78,-611.71,24.84,0.0,-7976.68,-12352.38,5661.19,12977.69,-7316.51,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2015,3
-7278.82,-6168.08,40448.03,275.75,1429.89,1250.19,179.69,1213.22,1213.22,165.995,1330.565,9.12,581.64,0.0,756.91,44705.45,19311.17,10605.17,5256.93,7833.16,4429.22,1880.99,228.6,1415.56,141.35,50873.53,-991.41,-353.42,0.0,0.0,-77.49,311.58,-1110.73,-7278.82,4.87,-7278.82,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1991,2
-7254.86,-7823.87,43694.93,0.0,8719.24,0.0,15485.08,3343.6400000000003,0.0,0.0,1330.565,4833.13,2499.37,0.0,1765.19,68277.69,47434.45,5505.15,3999.43,16043.81,3639.31,-1204.62,0.0,684.03,0.0,76101.56,-520.58,757.7,0.0,0.0,0.0,0.0,237.12,-7586.75,-331.88,-7254.86,0.0,0.0,0.0,273.195,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3.0,3.0,2024,2
-7193.0,-5446.0,177387.0,1327.0,7400.0,7089.0,311.0,745.0,745.0,165.995,1745.0,27.0,1718.0,0.0,18852.0,207456.0,67067.0,20253.0,31048.0,31154.0,27188.0,12881.0,228.6,10283.0,13028.0,212902.0,-6990.0,315.0,-607.0,23.0,0.0,1122.0,-6137.0,-11583.0,-4390.0,-7193.0,0.0,0.0,0.0,-7193.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2001,1
